"song_popularity","song_duration_ms","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","audio_mode","speechiness","tempo","time_signature","audio_valence"
59,210450,0.416,0.831,0.723,0,7,0.0979,-6.335,1,0.381,146.075,4,0.592
33,211160,0.169,0.657,0.973,3.97e-06,8,0.303,-3.058,1,0.0838,100.649,4,0.838
53,205026,0.154,0.697,0.663,0,10,0.282,-6,0,0.0512,134.108,4,0.548
87,179693,0.352,0.746,0.703,0,4,0.331,-4.179,0,0.107,166.043,4,0.667
77,252239,0.686,0.654,0.506,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,0.831
18,186560,0.165,0.876,0.894,0,10,0.183,-2.335,0,0.193,95.976,4,0.921
9,189334,0.0787,0.734,0.698,0.00994,6,0.0675,-6.299,0,0.0274,120.028,4,0.634
96,179404,0.088,0.931,0.387,0,1,0.136,-9.127,1,0.412,125.978,4,0.376
17,192426,0.00027,0.356,0.923,0.0145,11,0.0907,-4.039,1,0.0461,122.361,4,0.464
55,281467,0.242,0.624,0.736,0.00023799999999999,11,0.098,-5.472,0,0.0446,139.987,4,0.744
61,177230,0.0022,0.641,0.941,0.0075,7,0.0446,-3.453,0,0.054,129.993,4,0.0358
45,112879,0.00147,0.815,0.582,0.0116,10,0.111,-7.725,0,0.159,128.068,5,0.114
83,148459,0.000837,0.611,0.602,0,5,0.112,-4.89,1,0.0437,168.154,4,0.624
94,238173,0.0104,0.588,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
29,166360,0.794,0.538,0.243,2.76e-05,2,0.135,-13.146,1,0.0329,96.832,3,0.465
9,203480,0.0647,0.666,0.876,0,11,0.331,-5.77,0,0.0332,103.024,4,0.734
77,253770,0.0853,0.699,0.94,0,8,0.336,-5.969,0,0.208,122.079,3,0.652
56,285073,0.0612,0.391,0.753,0,10,0.663,-6.465,1,0.0533,121.042,4,0.083
72,269813,0.097,0.894,0.59,9.06e-06,9,0.329,-5.716,1,0.221,147.009,4,0.575
2,241786,0.0027,0.401,0.976,0,9,0.13,-1.825,1,0.0682,150.046,4,0.293
53,253000,0.403,0.642,0.703,1.2e-05,10,0.086,-6.927,1,0.0845,133.968,4,0.304
52,213311,0.05,0.981,0.504,0,6,0.128,-8.133,1,0.0856,125.99,4,0.811
40,240440,0.155,0.5,0.74,5.64e-06,10,0.0858,-3.317,1,0.0398,123.45,4,0.332
65,203906,0.0039,0.626,0.938,0.000452,7,0.599,-3.005,1,0.0944,124.932,4,0.518
36,219911,0.53,0.782,0.466,0,9,0.0861,-3.548,1,0.105,70.997,4,0.454
50,230557,0.00424,0.851,0.77,0,11,0.0342,-5.667,0,0.0486,125.006,4,0.658
78,204280,0.431,0.484,0.731,0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
71,247960,0.155,0.629,0.824,0.000628,9,0.0651,-6.53,1,0.159,128.01,4,0.852
42,198000,0.0607,0.593,0.829,0.0319,7,0.0534,-5.066,1,0.0763,160.012,4,0.477
46,91343,0.769,0.741,0.618,0.0292,6,0.285,-6.537,1,0.167,83.98,4,0.892
61,294000,0.458,0.819,0.664,0.596,0,0.9,-10.596,0,0.0862,120.006,4,0.333
44,181850,0.0278,0.715,0.775,6.9e-05,7,0.166,-3.011,1,0.108,164.992,4,0.319
70,217933,0.00622999999999999,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315
64,216173,0.862,0.515,0.286,6.9e-05,5,0.106,-11.776,1,0.0378,115.076,4,0.284
39,227690,0.162,0.591,0.481,0,7,0.058,-8.314,1,0.0349,115.062,4,0.244
64,135384,0.659,0.517,0.62,0.791,8,0.228,-11.971,0,0.101,78.167,4,0.193
76,214840,0.0064,0.687,0.702,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,0.284
54,205413,0.00913,0.444,0.904,0.000111,6,0.145,-6.733,1,0.0633,124.253,4,0.341
74,120549,0.995,0.456,0.024,0.956,5,0.112,-22.89,1,0.0467,135.274,4,0.22
69,189630,0.0674,0.676,0.863,0,0,0.0616,-3.924,1,0.0828,98.039,4,0.529
58,204060,0.0574,0.838,0.573,0,1,0.104,-6.279,1,0.275,85.493,4,0.346
99,127946,0.0114,0.901,0.522,0,2,0.259,-8.304,1,0.33,104.053,4,0.329
56,189834,0.00851,0.544,0.932,0.00811,10,0.157,-5.816,0,0.0679,125.954,4,0.337
80,228600,0.225,0.83,0.585,0.00209,1,0.0576,-5.802,1,0.0366,105.03,4,0.642
60,214720,0.484,0.637,0.864,0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
50,194573,0.00166,0.462,0.981,0.00894,2,0.0856,-2.371,0,0.127,154.995,4,0.547
49,252000,0.834,0.357,0.3,0.00886,2,0.0732,-12.243,1,0.0341,80.657,4,0.289
71,276720,0.0103,0.481,0.766,0.0067,1,0.302,-5.208,1,0.0334,131.143,4,0.436
65,262013,2.97e-05,0.426,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,0.285
68,244666,0.0647,0.575,0.886,0.000187,5,0.709,-5.182,1,0.034,96.308,4,0.608
71,193747,0.1,0.756,0.766,0,9,0.313,-5.793,0,0.088,105.986,4,0.288
75,202853,0.181,0.831,0.713,0,1,0.0572,-3.646,0,0.094,132.109,4,0.69
33,177626,0.618,0.798,0.312,0,11,0.144,-16.142,0,0.075,135.395,4,0.388
68,209320,0.00261,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
40,238506,0.233,0.698,0.381,8.51e-06,4,0.106,-11.281,1,0.0291,86.302,4,0.365
82,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223
70,180154,0.041,0.689,0.77,0.173,6,0.113,-5.646,1,0.0485,140.079,4,0.161
25,190666,0.00912,0.707,0.982,0.00362,6,0.28,-1.787,0,0.106,90.003,4,0.637
54,199173,0.549,0.753,0.728,0,0,0.114,-5.755,1,0.107,98.066,4,0.617
56,229533,0.00193,0.588,0.892,0.000991,2,0.32,-4.322,1,0.0337,95.905,4,0.565
47,165453,0.709,0.626,0.797,1.21e-06,10,0.128,-9.607,1,0.0687,149.483,4,0.955
51,78956,0.133,0.586,0.275,0.813,6,0.109,-12.917,1,0.0406,150.298,4,0.389
75,288733,0.546,0.522,0.559,0.00565,6,0.188,-13.641,1,0.0387,176.894,4,0.908
1,216986,0.00314,0.503,0.926,0,1,0.551,-2.659,1,0.0768,155.115,4,0.712
62,191266,0.876,0.604,0.363,0.166,10,0.165,-11.674,1,0.0295,88.377,4,0.672
41,221091,0.198,0.633,0.629,0,1,0.138,-7.235,1,0.135,129.782,4,0.376
42,236733,0.00442,0.434,0.842,0.00014199999999999,4,0.308,-4.468,1,0.038,169.935,4,0.838
57,199386,0.248,0.729,0.406,0,8,0.114,-9.388,1,0.0533,127.954,4,0.177
61,280093,0.0721,0.58,0.899,0,7,0.0942,-5.503,1,0.0818,152.311,4,0.847
59,151983,0.00022,0.762,0.754,0.0665,0,0.146,-3.425,0,0.046,129.026,4,0.715
50,172866,0.0485,0.602,0.744,1.43e-06,2,0.111,-6.352,1,0.0319,116.905,4,0.645
8,215573,0.00971,0.498,0.685,0.775,3,0.365,-11.795,1,0.0394,112.49,4,0.765
14,274693,0.1,0.378,0.505,4.87e-05,0,0.0843,-7.406,1,0.044,142.815,5,0.316
37,374666,9.35e-05,0.702,0.828,0.784,2,0.407,-7.609,1,0.0485,122.757,4,0.45
50,181672,0.00179,0.652,0.855,0,2,0.0404,-4.832,1,0.0441,134.009,4,0.279
47,191800,0.0594,0.551,0.794,2.01e-05,0,0.231,-5.995,1,0.0341,165.813,4,0.587
41,244840,0.512,0.457,0.307,0.000162,2,0.122,-11.879,1,0.03,129.447,4,0.283
96,244679,0.0627,0.876,0.786,0,10,0.127,-4.884,0,0.306,153.068,4,0.575
63,205772,0.0166,0.576,0.797,3.23e-05,11,0.21,-5.476,0,0.0499,110.051,4,0.137
69,199938,0.0904,0.912,0.716,0,10,0.0491,-4.141,0,0.0697,94.981,4,0.377
69,176026,0.315,0.559,0.466,0.0039,5,0.0933,-6.769,1,0.0362,117.21,4,0.623
79,267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,122.668,4,0.542
66,269066,0.366,0.481,0.392,0.0452,1,0.124,-11.381,1,0.0312,124.572,4,0.52
75,306320,0.32,0.545,0.59,0.000389,2,0.124,-6.693,1,0.0327,111.739,4,0.127
34,196319,0.284,0.88,0.675,0,4,0.103,-5.035,1,0.0359,114.022,4,0.561
54,176026,0.179,0.816,0.457,0.00972999999999999,6,0.0417,-13.061,0,0.0439,126.257,4,0.57
52,242840,0.0747,0.667,0.69,0,11,0.327,-8.506,1,0.0972,78.87,4,0.61
61,219306,0.0492,0.665,0.766,0.338,10,0.113,-9.454,0,0.0505,73.683,4,0.905
64,203309,0.0299,0.604,0.841,0.00382,1,0.136,-5.145,1,0.0423,138.976,4,0.578
68,275733,0.015,0.694,0.577,0.00836,4,0.0853,-14.63,1,0.0308,114.478,4,0.845
38,210000,0.991,0.222,0.0132,0.938,5,0.158,-25.234,0,0.0498,73.458,3,0.0566
88,250840,0.161,0.684,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
72,169612,0.23,0.651,0.782,0,1,0.139,-4.622,1,0.0303,94.94,4,0.619
52,186400,0.000169,0.523,0.972,0.0187,9,0.123,-4.451,1,0.119,102.64,4,0.501
55,222441,0.262,0.745,0.704,0,9,0.333,-7.137,1,0.146,100.031,4,0.489
93,214846,0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592
53,82500,0.227,0.791,0.339,0.0212,2,0.176,-14.807,1,0.0331,100.02,4,0.657
52,244726,0.118,0.664,0.843,0.846,6,0.152,-5.716,0,0.0427,121.984,4,0.278
36,271240,0.213,0.768,0.852,7.45e-05,4,0.0723,-6.215,1,0.038,128.374,4,0.867
54,132187,0.00407,0.664,0.893,0.515,11,0.143,-2.418,0,0.0391,127.987,4,0.309
31,260640,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24
72,227080,0.096,0.616,0.656,0.00087899999999999,5,0.205,-7.298,1,0.0344,150.071,4,0.286
51,286221,0.698,0.562,0.309,0.139,10,0.806,-13.313,1,0.0757,130.565,4,0.248
38,143493,0.000266,0.331,0.904,0.0672,1,0.426,-3.652,1,0.108,125.039,4,0.246
45,196321,0.0818,0.749,0.743,0,5,0.106,-4.608,0,0.0437,110.091,4,0.185
67,140920,0.26,0.377,0.916,0,4,0.074,-3.199,0,0.0481,75.533,4,0.912
81,222160,0.199,0.63,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,0.465
69,216893,0.00675999999999999,0.435,0.837,0,3,0.117,-8.126,1,0.449,124.913,4,0.778
69,271333,0.302,0.453,0.464,5.96e-05,2,0.152,-10.96,1,0.0431,93.19,4,0.658
60,220080,0.224,0.649,0.576,0,1,0.445,-5.936,0,0.0449,107.989,4,0.311
51,170810,0.0282,0.691,0.838,1.51e-05,5,0.0918,-4.435,1,0.0671,148.039,4,0.789
70,207720,0.549,0.401,0.507,0,2,0.164,-7.001,1,0.089,180.159,4,0.236
7,205229,0.0533,0.747,0.911,0,4,0.0706,-2.992,1,0.058,120.042,4,0.906
18,234500,0.247,0.805,0.473,0.43,7,0.128,-11.013,0,0.114,122.012,4,0.226
69,190000,0.0231,0.571,0.677,0,2,0.352,-4.718,0,0.0373,128.008,4,0.134
85,211466,0.695,0.358,0.557,0,10,0.0902,-7.398,1,0.059,85.043,4,0.494
62,190931,0.423,0.665,0.699,0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585
43,180706,0.921,0.567,0.224,0,0,0.102,-10.558,1,0.0288,143.982,4,0.292
27,203550,0.0308,0.776,0.596,0,6,0.0771,-7.607,0,0.0842,103.004,4,0.71
91,183752,0.31,0.749,0.752,0,6,0.232,-4.883,1,0.345,180.049,4,0.901
50,325506,0.888,0.66,0.124,0.00076399999999999,5,0.111,-19.2,0,0.0496,129.919,4,0.362
73,235133,0.23,0.659,0.812,0,4,0.0951,-7.499,0,0.0487,83.013,4,0.888
62,248516,0.00474,0.63,0.942,0.000744,2,0.326,-3.195,1,0.0485,101.996,4,0.543
75,208485,0.243,0.697,0.521,0,5,0.189,-6.519,1,0.031,91.998,4,0.331
62,190750,0.184,0.695,0.609,0.878,2,0.0822,-8.514,1,0.0353,120.011,4,0.111
60,196333,0.0558,0.6,0.811,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622
70,134200,0.00468,0.499,0.873,0,6,0.165,-3.902,1,0.0386,142.726,4,0.864
46,198936,0.0916,0.488,0.588,0,4,0.116,-6.598,0,0.268,107.695,5,0.0665
66,289559,0.0596,0.333,0.922,2.05e-06,0,0.126,-4.087,1,0.0592,162.978,4,0.335
9,221413,0.0528,0.731,0.886,2.18e-05,0,0.136,-4.206,0,0.0385,123.062,4,0.849
72,229933,0.243,0.909,0.539,0,8,0.0674,-4.278,0,0.116,90.038,4,0.869
56,224000,0.221,0.723,0.684,0,7,0.296,-6.252,1,0.195,112.995,4,0.861
66,246800,0.0846,0.611,0.883,1.2e-06,9,0.192,-11.225,1,0.0539,117.928,4,0.604
49,219693,0.0133,0.391,0.889,2.87e-06,3,0.113,-4.179,0,0.052,146.197,4,0.209
64,185012,0.99,0.524,0.0244,0.899,0,0.138,-26.099,0,0.0373,128.085,4,0.128
51,218026,0.0463,0.799,0.642,0,8,0.0616,-5.523,0,0.13,92.907,4,0.536
55,189173,0.0658,0.678,0.729,0,8,0.303,-4.188,1,0.137,99.895,4,0.643
38,210773,0.0126,0.722,0.653,0,0,0.267,-6.873,1,0.0359,89.99,4,0.467
57,233717,0.0438,0.902,0.845,0,11,0.0867,-2.695,1,0.0644,112.005,4,0.625
59,224986,0.0175,0.563,0.859,0.0101,5,0.0657,-3.5,1,0.0426,79.947,4,0.419
65,237120,0.0142,0.824,0.743,2.12e-05,2,0.237,-5.995,1,0.141,127.046,4,0.804
50,203160,0.196,0.767,0.488,0,7,0.0826,-5.524,0,0.138,93.014,4,0.429
45,191693,8.6e-05,0.546,0.972,0,3,0.258,-3.533,1,0.0595,115.026,4,0.51
73,249520,0.0528,0.651,0.747,0,1,0.207,-7.269,0,0.0699,147.518,4,0.776
56,214640,0.799,0.531,0.201,0.00089,0,0.359,-10.974,0,0.03,145.768,4,0.281
51,145544,0.258,0.947,0.36,7.31e-06,0,0.107,-8.093,0,0.0957,103.048,4,0.618
90,156600,0.156,0.592,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796
42,144103,0.35,0.846,0.507,0,8,0.114,-4.364,0,0.0747,135.024,4,0.652
65,256622,0.0234,0.71,0.893,4.89e-06,6,0.335,-5.904,0,0.149,122.018,4,0.458
60,214720,0.484,0.637,0.864,0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
47,216754,0.547,0.718,0.45,0.00817,6,0.103,-12.02,1,0.224,167.982,4,0.244
0,229013,0.00663,0.531,0.788,0.00551,11,0.268,-7.328,0,0.0783,159.695,4,0.284
36,211106,0.927,0.429,0.317,3.5e-06,0,0.116,-11.322,1,0.0292,102.109,3,0.302
63,291200,0.0529,0.704,0.677,0.00011399999999999,5,0.169,-7.601,0,0.0449,119.928,4,0.0775
74,205946,0.0375,0.703,0.696,5.65e-06,0,0.274,-5.482,1,0.0529,121.969,4,0.366
97,312820,0.00513,0.834,0.73,0,8,0.124,-3.714,1,0.222,155.008,4,0.446
47,190400,0.0836,0.428,0.664,0,1,0.0901,-6.769,1,0.121,155.125,4,0.345
36,192000,0.165,0.74,0.84,0,1,0.0829,-5.828,1,0.12,100.021,4,0.703
78,238053,0.241,0.755,0.594,0,7,0.107,-5.906,1,0.216,178.929,4,0.237
80,190576,0.067,0.631,0.599,0,7,0.0952,-6.137,0,0.0878,170.122,4,0.727
60,287272,0.0618,0.886,0.57,0,6,0.0586,-7.353,0,0.171,132.001,4,0.538
42,256706,0.542,0.545,0.723,0,4,0.368,-6.045,0,0.035,105.4,4,0.725
0,373546,0.0161,0.225,0.467,0.35,4,0.692,-7.867,1,0.0339,79.135,4,0.217
51,184950,0.00399,0.598,0.727,0,1,0.635,-5.78,0,0.0442,140.057,4,0.372
71,220400,0.0114,0.653,0.73,1.03e-05,5,0.0754,-10.613,1,0.043,108.705,4,0.894
36,136333,0.732,0.578,0.469,4.38e-06,0,0.192,-9.614,1,0.405,173.9,4,0.962
50,280000,0.297,0.594,0.534,0.188,0,0.0645,-7.535,1,0.0333,89.959,4,0.355
66,260386,0.00878,0.596,0.894,0.00659,0,0.104,-5.407,1,0.0265,132.994,5,0.572
57,188385,0.543,0.785,0.546,0.000551,8,0.0929,-8.644,1,0.0644,81.677,4,0.719
69,262328,0.002,0.833,0.549,2.37e-06,5,0.133,-7.215,0,0.22,175.954,4,0.328
52,164840,0.384,0.869,0.686,0,0,0.0669,-5.526,1,0.0587,123.808,4,0.937
74,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
2,286238,0.737,0.483,0.349,0,5,0.16,-6.571,0,0.0285,71.946,4,0.317
53,236242,0.0587,0.377,0.866,0,6,0.107,-3.3,0,0.0768,168.968,4,0.226
58,252000,0.707,0.657,0.528,0.000155,6,0.264,-8.039,0,0.0683,75.44,4,0.35
79,188986,0.079,0.742,0.833,0,2,0.384,-6.463,1,0.115,113.375,4,0.816
35,231653,0.0138,0.835,0.747,0,1,0.764,-6.832,1,0.164,121.986,4,0.658
74,145746,0.386,0.49,0.715,0,7,0.311,-5.549,1,0.0476,130.726,4,0.866
51,214880,0.792,0.36,0.757,0.0125,3,0.147,-6.832,1,0.0405,83.865,4,0.341
41,2e+05,0.682,0.754,0.514,0,8,0.147,-9.033,1,0.356,96.606,4,0.503
98,212500,0.153,0.841,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
58,221228,0.107,0.801,0.623,0.00396,0,0.0853,-7.861,1,0.0982,104.985,4,0.801
34,209440,0.0208,0.563,0.603,4.38e-05,7,0.169,-8.06,0,0.0299,94.582,4,0.365
16,187253,0.826,0.541,0.377,0,10,0.064,-9.95,0,0.0583,117.965,4,0.596
69,179230,0.137,0.731,0.614,1.3e-05,7,0.151,-7.525,0,0.0628,80.025,4,0.508
79,267426,0.0201,0.768,0.471,0,2,0.268,-8.406,1,0.259,131.023,4,0.405
51,261399,0.0979,0.728,0.656,0,11,0.116,-5.493,0,0.413,95.291,4,0.923
29,388469,0.259,0.814,0.73,9.48e-05,10,0.0426,-5.669,0,0.125,118.772,4,0.757
66,178614,0.783,0.615,0.361,6.97e-06,6,0.218,-10.441,1,0.0451,135.579,4,0.434
43,169933,0.518,0.519,0.319,9.05e-06,11,0.096,-13.142,1,0.0287,121.647,4,0.473
27,263826,0.252,0.36,0.851,3.77e-06,8,0.0802,-5.542,1,0.0838,79.39,4,0.683
68,225306,1.88e-05,0.501,0.905,0.765,11,0.383,-5.721,0,0.0518,123.277,4,0.584
87,189908,0.033,0.879,0.662,0,2,0.716,-6.162,1,0.309,117.975,4,0.723
17,196000,0.271,0.799,0.722,7.49e-06,9,0.0487,-5.786,1,0.284,100.05,4,0.5
76,190311,0.119,0.85,0.405,0.000118,7,0.0707,-7.509,0,0.225,139.976,4,0.344
84,218295,0.135,0.548,0.839,0,6,0.102,-2.371,1,0.0644,98.932,4,0.314
51,170000,0.00854,0.663,0.819,0,1,0.1,-6.784,1,0.302,137.871,4,0.335
45,127272,0.454,0.782,0.494,6.31e-05,0,0.134,-1.458,1,0.0339,65.832,4,0.401
54,194480,0.0586,0.501,0.9,0,11,0.218,-4.366,1,0.0433,160.096,4,0.943
40,304600,0.303,0.868,0.646,0,1,0.284,-4.674,0,0.288,88.641,4,0.67
56,202000,0.022,0.669,0.877,0.00043,9,0.115,-4.243,0,0.034,94.979,4,0.866
42,184721,0.0842,0.723,0.583,0.0359,5,0.138,-7.039,0,0.0477,127.946,4,0.493
52,248400,0.261,0.687,0.951,0,9,0.08,-4.391,0,0.0528,93.996,4,0.91
47,183706,0.169,0.564,0.806,0,4,0.0663,-8.227,1,0.063,176.405,4,0.633
46,250000,0.0359,0.796,0.676,6.26e-06,5,0.0549,-6.51,0,0.0525,112.019,4,0.733
29,146466,0.775,0.56,0.593,0,6,0.0917,-7.622,1,0.0313,154.311,4,0.862
65,252360,0.000281,0.468,0.851,0.00483,11,0.0644,-3.617,1,0.0398,92.079,4,0.293
77,156946,0.388,0.617,0.57,0,9,0.143,-3.074,0,0.0374,163.2,4,0.632
11,171121,0.00658,0.808,0.873,0,6,0.0509,-5.217,0,0.131,102.998,4,0.736
56,199000,0.272,0.661,0.602,0,7,0.079,-5.934,0,0.0275,110.045,4,0.433
40,179293,0.824,0.478,0.29,0,1,0.114,-8.591,1,0.0243,79.111,4,0.375
70,190893,0.00107,0.712,0.731,0,9,0.219,-4.555,1,0.0335,118.016,4,0.876
3,237533,0.0959,0.892,0.441,0,0,0.0365,-10.521,1,0.0908,114.22,4,0.674
22,177666,0.0313,0.795,0.835,0,7,0.057,-4.672,0,0.279,92.581,4,0.799
46,104000,0.927,0.786,0.279,0.926,4,0.544,-12.724,0,0.16,90.01,4,0.51
74,193466,0.283,0.865,0.73,0,6,0.0753,-2.813,0,0.373,90.096,4,0.808
49,106980,0.866,0.763,0.222,0.876,10,0.112,-13.618,0,0.0621,88.436,4,0.211
60,128199,0.488,0.251,0.868,7.34e-06,1,0.814,-2.685,1,0.128,177.13,4,0.599
71,228226,0.126,0.778,0.756,2.2e-06,1,0.092,-4.754,1,0.0385,119.948,4,0.418
74,199462,0.282,0.589,0.884,0,11,0.0908,-4.313,0,0.482,163.88,4,0.562
53,214500,0.41,0.662,0.627,1.24e-05,6,0.094,-8.445,0,0.38,79.97,4,0.64
62,120750,0.551,0.611,0.456,1.45e-06,6,0.396,-9.624,0,0.06,120.01,4,0.152
72,235373,0.0193,0.429,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,0.276
74,210880,0.00224,0.529,0.768,0.000685,7,0.297,-5.51,1,0.0566,127.316,4,0.769
29,210861,0.147,0.579,0.841,0.54,10,0.0912,-7.135,1,0.0708,174.933,5,0.929
56,202694,0.225,0.731,0.59,0.00394,5,0.113,-7.661,0,0.0958,106.073,4,0.341
62,188218,0.339,0.641,0.841,0,4,0.248,-3.916,0,0.115,76.957,4,0.523
75,174335,0.371,0.9,0.385,0,1,0.142,-12.189,0,0.435,99.964,4,0.488
66,275200,0.768,0.568,0.476,4.43e-05,2,0.119,-7.111,0,0.0438,95.834,4,0.577
14,207546,0.65,0.841,0.571,0.00033,5,0.0895,-8.066,0,0.102,125.032,4,0.772
69,158602,0.00552,0.618,0.767,0,5,0.147,-5.024,1,0.0489,124.071,4,0.239
78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
33,92000,0.964,0.804,0.225,0.929,6,0.103,-15.623,0,0.0798,85.125,4,0.594
56,209441,0.363,0.467,0.565,1.12e-06,11,0.0725,-6.276,1,0.0457,147.512,4,0.116
54,241214,0.217,0.678,0.444,0,1,0.0857,-6.892,1,0.0346,110.966,4,0.0941
73,199906,0.344,0.918,0.918,5.35e-06,10,0.0243,-2.218,0,0.0954,110.024,4,0.882
57,275640,0.278,0.827,0.635,0.00011899999999999,11,0.109,-6.77,0,0.251,88.87,4,0.766
71,209093,0.0731,0.568,0.873,0,1,0.367,-5.22,1,0.265,106.783,5,0.547
73,181066,0.176,0.631,0.69,0,2,0.121,-6.676,1,0.0531,94.574,4,0.938
65,196754,0.0339,0.712,0.846,0.000384,4,0.106,-6.714,0,0.0538,120.016,4,0.573
22,159266,0.841,0.877,0.228,8.54e-06,0,0.0654,-13.273,1,0.0617,114.503,4,0.888
47,297333,0.178,0.796,0.701,0.00023799999999999,7,0.157,-10.857,1,0.316,102.079,4,0.475
36,156680,0.907,0.664,0.441,0,10,0.139,-8.473,1,0.066,147.149,4,0.855
59,166673,0.00101999999999999,0.213,0.875,2.07e-05,7,0.0916,-5.854,1,0.0532,195.28,4,0.664
54,192440,0.0453,0.864,0.587,5.99e-06,6,0.076,-6.402,0,0.157,106.063,4,0.594
66,256093,0.141,0.5,0.593,6.21e-06,1,0.0969,-4.34,1,0.0898,68.456,4,0.329
43,218100,0.578,0.485,0.498,0.415,7,0.126,-5.095,1,0.0426,165.884,4,0.157
25,264407,0.459,0.519,0.461,6.72e-06,10,0.0906,-5.719,1,0.0261,111.982,3,0.208
31,221440,0.00215,0.715,0.447,0.903,7,0.292,-6.484,1,0.0378,134.978,4,0.184
74,165053,0.126,0.58,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369
45,152380,0.76,0.759,0.532,0.841,0,0.127,-9.653,0,0.0391,126.047,4,0.036
57,248335,0.000341,0.619,0.821,4.03e-05,1,0.0648,-5.31,1,0.0301,121.223,4,0.561
85,211466,0.695,0.358,0.557,0,10,0.0902,-7.398,1,0.059,85.043,4,0.494
61,218853,0.536,0.687,0.551,0.000195,6,0.101,-5.212,0,0.0708,142.009,4,0.147
83,269666,0.00801,0.856,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928
43,144973,0.0855,0.279,0.838,0.000143,9,0.251,-5.755,0,0.0396,166.592,4,0.725
19,210809,0.0927,0.581,0.747,0,10,0.103,-6.144,1,0.0318,188.121,4,0.856
47,181866,0.279,0.362,0.646,4.08e-05,5,0.0998,-7.424,1,0.0371,82.529,4,0.271
55,237573,0.000439,0.509,0.817,5.56e-06,10,0.0947,-5.472,0,0.0502,155.199,4,0.597
57,226850,0.361,0.647,0.815,0,5,0.295,-5.977,1,0.211,166.286,4,0.748
70,257186,0.113,0.624,0.826,0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526
36,160293,1.37e-06,0.304,0.991,0.909,0,0.29,-4.054,1,0.115,86.948,4,0.0393
65,133600,0.917,0.453,0.0287,0.000113,8,0.101,-22.37,1,0.136,187.229,3,0.473
90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483
75,207773,0.0322,0.516,0.56,0,6,0.15,-7.116,0,0.486,98.94,4,0.696
34,192946,0.851,0.516,0.438,0,0,0.403,-11.834,1,0.0321,132.519,4,0.42
66,157207,0.253,0.759,0.947,0.255,11,0.0498,-5.261,0,0.0655,123.964,4,0.726
52,184986,0.0552,0.573,0.911,9e-06,7,0.583,-4.322,1,0.111,106.011,4,0.568
50,181017,0.489,0.661,0.641,8.89e-05,11,0.156,-6.506,0,0.324,91.079,4,0.443
76,250001,0.704,0.605,0.335,0.00755999999999999,0,0.127,-10.49,1,0.309,141.839,4,0.455
56,205600,0.441,0.763,0.811,0,10,0.346,-5.841,0,0.338,145.079,4,0.483
58,242500,0.408,0.36,0.3,0,11,0.0916,-11.515,0,0.0381,145.935,4,0.361
14,235200,0.0318,0.796,0.848,0.0577,1,0.158,-6.199,1,0.15,125.003,4,0.529
56,174992,0.117,0.789,0.784,0.000307,2,0.26,-5.736,0,0.0372,117.996,4,0.774
32,201693,0.00582,0.844,0.742,0,9,0.0677,-5.804,0,0.22,96.995,4,0.818
41,191738,0.718,0.486,0.753,0,9,0.277,-4.092,0,0.172,79.013,4,0.469
63,203023,0.0586,0.709,0.819,9.41e-06,11,0.358,-3.399,0,0.0677,123.052,4,0.332
81,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.169,152.914,4,0.584
49,282044,0.97,0.137,0.19,0.85,0,0.0885,-21.218,1,0.0346,74.081,4,0.0426
73,278680,0.000373,0.398,0.952,7.75e-05,4,0.1,-6.042,1,0.061,122.093,4,0.584
